,audio_path,generator_type,emotion_type,time
4386,./Data/IEMOCAP/Wav/Ses01M_impro03/Ses01M_impro03_M015.wav,impro,exc,2.1
4387,./Data/IEMOCAP/Wav/Ses01M_impro03/Ses01M_impro03_M016.wav,impro,exc,3.93
4388,./Data/IEMOCAP/Wav/Ses01M_impro03/Ses01M_impro03_M017.wav,impro,exc,11.33
4389,./Data/IEMOCAP/Wav/Ses01M_impro03/Ses01M_impro03_M018.wav,impro,neu,2.05
4390,./Data/IEMOCAP/Wav/Ses01M_impro03/Ses01M_impro03_M019.wav,impro,exc,3.7799375
4391,./Data/IEMOCAP/Wav/Ses01M_impro03/Ses01M_impro03_M020.wav,impro,exc,3.31
4392,./Data/IEMOCAP/Wav/Ses01M_impro03/Ses01M_impro03_M021.wav,impro,neu,8.6875
4393,./Data/IEMOCAP/Wav/Ses01M_impro03/Ses01M_impro03_M022.wav,impro,exc,9.7799375
4394,./Data/IEMOCAP/Wav/Ses01M_impro03/Ses01M_impro03_M023.wav,impro,exc,4.54
4395,./Data/IEMOCAP/Wav/Ses01M_impro03/Ses01M_impro03_M024.wav,impro,exc,1.46
4396,./Data/IEMOCAP/Wav/Ses01M_impro03/Ses01M_impro03_M025.wav,impro,xxx,1.15
4397,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F000.wav,script,xxx,2.3086875
4398,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F001.wav,script,xxx,1.6820625
4399,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F002.wav,script,xxx,2.5649375
4400,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F003.wav,script,xxx,2.323
4401,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F004.wav,script,xxx,5.722375
4402,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F005.wav,script,neu,1.962375
4403,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F006.wav,script,xxx,3.0178125
4404,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F007.wav,script,fru,3.2703125
4405,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F008.wav,script,fru,2.3155625
4406,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F009.wav,script,fru,2.1438125
4407,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F010.wav,script,xxx,1.435
4408,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F011.wav,script,xxx,1.9574375
4409,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F012.wav,script,xxx,3.0838125
4410,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F013.wav,script,fru,7.9185
4411,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F014.wav,script,xxx,8.426875
4412,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F015.wav,script,fru,2.27575
4413,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F016.wav,script,neu,2.27575
4414,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F017.wav,script,xxx,1.599625
4415,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F018.wav,script,fru,9.6720625
4416,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F019.wav,script,fru,2.7704375
4417,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F020.wav,script,xxx,2.20975
4418,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F021.wav,script,xxx,2.011875
4419,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_F022.wav,script,xxx,2.6220625
4420,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M000.wav,script,exc,9.59775
4421,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M001.wav,script,exc,5.1121875
4422,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M002.wav,script,exc,10.323375
4423,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M003.wav,script,exc,7.75075
4424,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M004.wav,script,exc,6.0324375
4425,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M005.wav,script,exc,7.2924375
4426,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M006.wav,script,xxx,4.169375
4427,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M007.wav,script,xxx,2.5395625
4428,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M008.wav,script,xxx,1.7315
4429,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M009.wav,script,xxx,8.0831875
4430,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M010.wav,script,xxx,6.323875
4431,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M011.wav,script,xxx,6.3375625
4432,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M012.wav,script,xxx,3.825875
4433,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M013.wav,script,xxx,5.9861875
4434,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M014.wav,script,exc,7.8826875
4435,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M015.wav,script,exc,12.0219375
4436,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M016.wav,script,exc,5.7718125
4437,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M017.wav,script,neu,2.8694375
4438,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M018.wav,script,xxx,8.0805625
4439,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M019.wav,script,xxx,1.500625
4440,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M020.wav,script,fru,8.1988125
4441,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M021.wav,script,xxx,1.8224375
4442,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M022.wav,script,xxx,1.781
4443,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M023.wav,script,exc,14.2481875
4444,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M024.wav,script,exc,12.153875
4445,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M025.wav,script,exc,6.2830625
4446,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M026.wav,script,exc,2.23975
4447,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M027.wav,script,exc,14.644
4448,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M028.wav,script,xxx,3.18275
4449,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M029.wav,script,xxx,1.3625625
4450,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M030.wav,script,xxx,5.7661875
4451,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M031.wav,script,xxx,6.806875
4452,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M032.wav,script,xxx,3.065
4453,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M033.wav,script,fru,8.0970625
4454,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M034.wav,script,exc,3.1574375
4455,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M035.wav,script,exc,5.6069375
4456,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M036.wav,script,exc,5.92
4457,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M037.wav,script,exc,12.49
4458,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M038.wav,script,exc,18.4274375
4459,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M039.wav,script,exc,11.205
4460,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M040.wav,script,exc,6.7649375
4461,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M041.wav,script,exc,5.3725
4462,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M042.wav,script,exc,3.3081875
4463,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M043.wav,script,exc,2.8034375
4464,./Data/IEMOCAP/Wav/Ses03M_script02_1/Ses03M_script02_1_M044.wav,script,fru,2.036
4465,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F000.wav,script,xxx,3.253125
4466,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F001.wav,script,xxx,3.75
4467,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F002.wav,script,neu,2.9499375
4468,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F003.wav,script,xxx,2.4099375
4469,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F004.wav,script,neu,2.49
4470,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F005.wav,script,ang,2.37
4471,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F006.wav,script,xxx,3.9499375
4472,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F007.wav,script,xxx,7.93
4473,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F008.wav,script,xxx,9.3899375
4474,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F009.wav,script,xxx,8.3499375
4475,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F010.wav,script,fru,9.6
4476,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F011.wav,script,fru,6.6899375
4477,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F012.wav,script,xxx,6.92
4478,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F013.wav,script,xxx,3.4699375
4479,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F014.wav,script,fru,4.54
4480,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F015.wav,script,ang,2.98
4481,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F016.wav,script,xxx,2.6499375
4482,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_F017.wav,script,ang,1.49
4483,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M000.wav,script,neu,2.49
4484,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M001.wav,script,neu,5.54
4485,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M002.wav,script,fru,10.0099375
4486,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M003.wav,script,neu,3.3199375
4487,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M004.wav,script,fru,3.3799375
4488,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M005.wav,script,fru,3.37
4489,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M006.wav,script,xxx,3.6399375
4490,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M007.wav,script,fru,3.4
4491,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M008.wav,script,fru,4.4399375
4492,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M009.wav,script,fru,2.81
4493,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M010.wav,script,fru,1.5299375
4494,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M011.wav,script,fru,2.1099375
4495,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M012.wav,script,fru,2.23
4496,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M013.wav,script,fru,2.0299375
4497,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M014.wav,script,xxx,3.5299375
4498,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M015.wav,script,ang,3.3799375
4499,./Data/IEMOCAP/Wav/Ses05M_script01_2/Ses05M_script01_2_M016.wav,script,ang,3.98
4500,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F000.wav,script,ang,2.3529375
4501,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F001.wav,script,ang,4.09
4502,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F002.wav,script,ang,3.17
4503,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F003.wav,script,ang,2.33
4504,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F004.wav,script,xxx,2.74
4505,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F005.wav,script,ang,2.25
4506,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F006.wav,script,ang,3.5799375
4507,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F007.wav,script,fru,9.5
4508,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F008.wav,script,fru,9.0
4509,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F009.wav,script,fru,7.55
4510,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F010.wav,script,ang,8.2199375
4511,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F011.wav,script,fru,5.4799375
4512,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F012.wav,script,xxx,7.5199375
4513,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F013.wav,script,sad,3.6399375
4514,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F014.wav,script,fru,5.91
4515,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F015.wav,script,fru,3.2399375
4516,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F016.wav,script,fru,2.5799375
4517,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_F017.wav,script,fru,2.0599375
4518,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M000.wav,script,xxx,1.8299375
4519,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M001.wav,script,neu,3.0599375
4520,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M002.wav,script,fru,5.5899375
4521,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M003.wav,script,fru,3.99
4522,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M004.wav,script,neu,2.18
4523,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M005.wav,script,neu,1.8199375
4524,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M006.wav,script,xxx,2.1299375
4525,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M007.wav,script,neu,2.0799375
4526,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M008.wav,script,fru,2.3799375
4527,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M009.wav,script,fru,3.0
4528,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M010.wav,script,fru,2.5899375
4529,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M011.wav,script,fru,1.91
4530,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M012.wav,script,fru,1.8799375
4531,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M013.wav,script,fru,1.7599375
4532,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M014.wav,script,fru,2.74
4533,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M015.wav,script,xxx,2.56
4534,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M016.wav,script,ang,2.6899375
4535,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M017.wav,script,ang,2.7099375
4536,./Data/IEMOCAP/Wav/Ses02M_script01_2/Ses02M_script01_2_M018.wav,script,fru,4.97
4537,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F000.wav,script,neu,1.7699375
4538,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F001.wav,script,xxx,1.46
4539,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F002.wav,script,ang,1.93
4540,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F003.wav,script,ang,2.75
4541,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F004.wav,script,ang,5.1099375
4542,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F005.wav,script,ang,1.37
4543,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F006.wav,script,xxx,1.5799375
4544,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F007.wav,script,ang,2.302125
4545,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F008.wav,script,ang,2.17
4546,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F009.wav,script,fru,1.4123125
4547,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F010.wav,script,ang,1.788625
4548,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F011.wav,script,fru,2.699625
4549,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F012.wav,script,ang,2.798375
4550,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F013.wav,script,ang,7.2099375
4551,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F014.wav,script,neu,2.2
4552,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F015.wav,script,fru,4.67
4553,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F016.wav,script,fru,2.3666875
4554,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F017.wav,script,ang,1.468125
4555,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F018.wav,script,ang,10.1535
4556,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F019.wav,script,fru,2.97
4557,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F020.wav,script,fru,2.5100625
4558,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_F021.wav,script,fru,1.75
4559,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M000.wav,script,xxx,8.4499375
4560,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M001.wav,script,exc,6.3
4561,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M002.wav,script,exc,12.0448125
4562,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M003.wav,script,exc,8.46
4563,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M004.wav,script,xxx,2.8899375
4564,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M005.wav,script,neu,1.644875
4565,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M006.wav,script,fru,1.4879375
4566,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M007.wav,script,xxx,11.5
4567,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M008.wav,script,exc,4.68
4568,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M009.wav,script,neu,8.57225
4569,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M010.wav,script,xxx,16.4774375
4570,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M011.wav,script,xxx,5.4
4571,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M012.wav,script,neu,1.86
4572,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M013.wav,script,fru,5.3
4573,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M014.wav,script,neu,0.8999375
4574,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M015.wav,script,neu,2.27
4575,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M016.wav,script,fru,7.7780625
4576,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M017.wav,script,xxx,2.2680625
4577,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M018.wav,script,exc,14.090875
4578,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M019.wav,script,fru,11.3579375
4579,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M020.wav,script,exc,3.3899375
4580,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M021.wav,script,exc,4.1676875
4581,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M022.wav,script,exc,10.2099375
4582,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M023.wav,script,exc,7.93
4583,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M024.wav,script,sur,1.847
4584,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M025.wav,script,xxx,13.3199375
4585,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M026.wav,script,xxx,3.1100625
4586,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M027.wav,script,xxx,10.6809375
4587,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M028.wav,script,exc,14.315875
4588,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M029.wav,script,exc,13.024125
4589,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M030.wav,script,exc,9.99825
4590,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M031.wav,script,exc,9.6399375
4591,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M032.wav,script,exc,18.1205625
4592,./Data/IEMOCAP/Wav/Ses04M_script02_1/Ses04M_script02_1_M033.wav,script,exc,2.6995
4593,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F000.wav,impro,neu,0.9399375
4594,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F001.wav,impro,exc,7.17
4595,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F002.wav,impro,xxx,1.37
4596,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F003.wav,impro,exc,2.75
4597,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F004.wav,impro,exc,2.7699375
4598,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F005.wav,impro,exc,3.55
4599,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F006.wav,impro,exc,4.7024375
4600,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F007.wav,impro,exc,4.1375
4601,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F008.wav,impro,exc,2.46
4602,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F009.wav,impro,exc,4.9961875
4603,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F010.wav,impro,neu,1.43
4604,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F011.wav,impro,exc,5.9599375
4605,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F012.wav,impro,neu,3.7099375
4606,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F013.wav,impro,exc,3.3899375
4607,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F014.wav,impro,exc,11.2675
4608,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F015.wav,impro,exc,3.9975
4609,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F016.wav,impro,exc,6.2399375
4610,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F017.wav,impro,xxx,7.4
4611,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F018.wav,impro,exc,4.75
4612,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F019.wav,impro,xxx,2.5249375
4613,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F020.wav,impro,neu,4.1
4614,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F021.wav,impro,exc,7.2624375
4615,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F022.wav,impro,exc,5.2599375
4616,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F023.wav,impro,exc,2.73
4617,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F024.wav,impro,exc,2.495
4618,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F025.wav,impro,exc,3.605
4619,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F026.wav,impro,exc,5.2099375
4620,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F027.wav,impro,exc,11.62
4621,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F028.wav,impro,xxx,2.4699375
4622,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F029.wav,impro,xxx,5.98
4623,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F030.wav,impro,xxx,1.6999375
4624,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F031.wav,impro,xxx,3.4199375
4625,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F032.wav,impro,xxx,1.1975
4626,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F033.wav,impro,hap,2.3499375
4627,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_F034.wav,impro,hap,10.3074375
4628,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_M000.wav,impro,exc,5.2988125
4629,./Data/IEMOCAP/Wav/Ses01M_impro07/Ses01M_impro07_M001.wav,impro,exc,6.5299375
